Customer ID,Recency,Frequency,Monetary,R,F,M,Segment
15226.0,288,1,154.41,2,1,1,At Risk
15227.0,14,9,2488.4900000000002,4,4,4,Champion
15228.0,44,6,5580.2699999999995,3,3,4,Champion
15229.0,564,1,160.5,1,1,1,Lost
15230.0,217,2,429.6,2,2,2,At Risk
15231.0,599,1,250.26,1,1,1,Lost
15232.0,90,2,612.06,3,2,2,Loyal
15233.0,379,1,59.400000000000006,1,1,1,Lost
15234.0,254,1,197.0,2,1,1,At Risk
15235.0,195,16,2937.81,2,4,4,At Risk
15236.0,276,1,321.05,2,1,1,At Risk
15237.0,55,3,1328.72,3,3,3,Champion
15238.0,7,3,1071.99,4,3,3,Champion
15239.0,56,1,461.79,3,1,2,New Client
15240.0,22,12,4459.98,4,4,4,Champion
15241.0,44,11,3050.16,3,4,4,Champion
15242.0,399,1,302.04,1,1,1,Lost
15243.0,52,2,927.2800000000001,3,2,3,Loyal
15244.0,43,3,912.08,3,3,3,Champion
15245.0,111,8,4610.84,3,4,4,Champion
15246.0,216,3,780.4,2,3,2,At Risk
15247.0,100,3,976.06,3,3,3,Champion
15248.0,389,3,1893.93,1,3,3,Lost
15249.0,9,18,9266.0,4,4,4,Champion
15250.0,618,1,60.0,1,1,1,Lost
15251.0,18,20,19960.66,4,4,4,Champion
15252.0,14,5,2103.41,4,3,3,Champion
15253.0,66,6,1777.49,3,3,3,Champion
15254.0,105,3,1088.35,3,3,3,Champion
15255.0,44,9,3729.42,3,4,4,Champion
15256.0,126,2,170.4,2,2,1,At Risk
15257.0,261,2,685.9,2,2,2,At Risk
15258.0,146,2,623.16,2,2,2,At Risk
15259.0,490,4,1182.3799999999999,1,3,3,Lost
15260.0,78,25,9188.23,3,4,4,Champion
15261.0,113,4,1508.0,3,3,3,Champion
15262.0,301,3,418.82,2,3,2,At Risk
15263.0,84,1,156.51,3,1,1,New Client
15264.0,42,2,848.4,3,2,2,Loyal
15265.0,129,4,3345.64,2,3,4,At Risk
15266.0,316,5,852.21,2,3,3,At Risk
15267.0,20,4,1587.76,4,3,3,Champion
15268.0,456,3,961.9000000000001,1,3,3,Lost
15269.0,1,3,1225.3600000000001,4,3,3,Champion
15270.0,95,19,7995.66,3,4,4,Champion
15271.0,4,23,4517.46,4,4,4,Champion
15272.0,35,6,2085.48,3,3,3,Champion
15273.0,577,1,228.96,1,1,1,Lost
15275.0,15,1,615.14,4,1,2,New Client
15276.0,43,4,649.53,3,3,2,Loyal
15277.0,24,2,476.34,4,2,2,Loyal
15278.0,539,4,496.15999999999997,1,3,2,Lost
15279.0,332,5,1580.54,2,3,3,At Risk
15280.0,149,3,406.21999999999997,2,3,2,At Risk
15281.0,36,16,8543.57,3,4,4,Champion
15282.0,547,1,348.59,1,1,2,Lost
15283.0,368,3,148.33,1,3,1,Lost
15284.0,478,1,24.75,1,1,1,Lost
15285.0,385,1,94.92,1,1,1,Lost
15286.0,27,1,240.55,4,1,1,New Client
15287.0,48,4,710.32,3,3,2,Loyal
15288.0,20,10,3883.13,4,4,4,Champion
15289.0,7,5,1593.09,4,3,3,Champion
15290.0,8,23,8958.57,4,4,4,Champion
15291.0,3,40,13846.56,4,4,4,Champion
15292.0,179,1,180.94,2,1,1,At Risk
15293.0,643,1,247.5,1,1,1,Lost
15294.0,388,1,233.35,1,1,1,Lost
15295.0,632,1,217.23999999999998,1,1,1,Lost
15296.0,28,12,10342.83,4,4,4,Champion
15297.0,7,2,380.26,4,2,2,Loyal
15298.0,18,20,8493.99,4,4,4,Champion
15299.0,45,10,7991.54,3,4,4,Champion
15300.0,41,1,496.44,3,1,2,New Client
15301.0,28,17,7603.4400000000005,4,4,4,Champion
15302.0,708,1,308.0,1,1,1,Lost
15303.0,268,3,1224.18,2,3,3,At Risk
15304.0,38,9,919.5500000000001,3,4,3,Champion
15305.0,533,1,93.6,1,1,1,Lost
15306.0,42,9,3484.73,3,4,4,Champion
15307.0,73,1,205.3,3,1,1,New Client
15308.0,252,1,310.47,2,1,1,At Risk
15309.0,588,4,797.96,1,3,2,Lost
15310.0,456,1,1634.64,1,1,3,Lost
15311.0,2,200,113391.09,4,4,4,Champion
15312.0,53,12,2930.19,3,4,4,Champion
15313.0,87,1,52.0,3,1,1,New Client
15314.0,177,3,820.4499999999999,2,3,2,At Risk
15315.0,42,2,570.5,3,2,2,Loyal
15316.0,304,1,165.0,2,1,1,At Risk
15317.0,654,1,129.75,1,1,1,Lost
15319.0,261,1,204.5,2,1,1,At Risk
15320.0,22,1,267.13,4,1,1,New Client
15321.0,48,12,6709.7300000000005,3,4,4,Champion
15322.0,63,2,1390.86,3,2,3,Loyal
15323.0,540,3,434.6,1,3,2,Lost
15324.0,679,1,140.22000000000003,1,1,1,Lost
15325.0,81,8,1602.01,3,4,3,Champion
15326.0,311,5,1700.52,2,3,3,At Risk
15327.0,30,1,208.75,3,1,1,New Client
15328.0,385,1,107.24,1,1,1,Lost
15329.0,16,11,2984.33,4,4,4,Champion
15330.0,9,2,714.96,4,2,2,Loyal
15331.0,477,3,767.91,1,3,2,Lost
15332.0,344,6,6553.74,2,3,4,At Risk
15333.0,186,1,1028.56,2,1,3,At Risk
15334.0,134,3,351.67,2,3,2,At Risk
15335.0,31,1,173.97,3,1,1,New Client
15336.0,379,1,240.5,1,1,1,Lost
15337.0,388,1,373.02,1,1,2,Lost
15338.0,655,1,283.43,1,1,1,Lost
15339.0,44,7,1827.84,3,4,3,Champion
15340.0,539,1,105.5,1,1,1,Lost
15341.0,58,2,2402.7200000000003,3,2,4,Loyal
15342.0,107,1,406.09,3,1,2,New Client
15343.0,65,1,364.5,3,1,2,New Client
15344.0,9,2,460.64,4,2,2,Loyal
15345.0,23,1,393.54,4,1,2,New Client
15346.0,310,3,596.12,2,3,2,At Risk
15347.0,343,4,1363.6,2,3,3,At Risk
15348.0,50,1,158.04,3,1,1,New Client
15349.0,135,2,473.81,2,2,2,At Risk
15350.0,351,2,663.25,2,2,2,At Risk
15351.0,10,9,3422.15,4,4,4,Champion
15352.0,526,1,114.95,1,1,1,Lost
15353.0,232,7,3175.95,2,4,4,At Risk
15354.0,580,3,284.4,1,3,1,Lost
15355.0,7,2,277.05,4,2,1,Loyal
15356.0,9,13,3464.95,4,4,4,Champion
15358.0,13,40,16220.35,4,4,4,Champion
15359.0,640,8,181.35,1,4,1,Lost
15360.0,17,1,427.93,4,1,2,New Client
15361.0,339,4,689.07,2,3,2,At Risk
15362.0,426,2,613.08,1,2,2,Lost
15363.0,350,2,1004.11,2,2,3,At Risk
15364.0,73,2,913.19,3,2,3,Loyal
15365.0,3,13,4557.13,4,4,4,Champion
15366.0,53,7,2389.08,3,4,4,Champion
15367.0,35,11,5081.33,3,4,4,Champion
15368.0,371,1,275.8,1,1,1,Lost
15369.0,470,11,6251.26,1,4,4,Lost
15370.0,18,8,3739.01,4,4,4,Champion
15371.0,640,1,59.400000000000006,1,1,1,Lost
15372.0,114,8,6017.06,3,4,4,Champion
15373.0,1,15,2713.38,4,4,4,Champion
15374.0,106,2,307.32,3,2,1,Loyal
15375.0,667,1,60.959999999999994,1,1,1,Lost
15376.0,18,3,1233.3600000000001,4,3,3,Champion
15377.0,360,4,1211.75,2,3,3,At Risk
15378.0,440,2,246.5,1,2,1,Lost
15379.0,147,8,4877.84,2,4,4,At Risk
15380.0,24,10,3093.76,4,4,4,Champion
15381.0,191,5,1890.5700000000002,2,3,3,At Risk
15382.0,62,11,12487.74,3,4,4,Champion
15384.0,147,4,2027.79,2,3,3,At Risk
15385.0,18,3,942.08,4,3,3,Champion
15386.0,164,1,394.14,2,1,2,At Risk
15387.0,469,1,468.65,1,1,2,Lost
15388.0,248,1,140.54,2,1,1,At Risk
15389.0,149,5,2733.8,2,3,4,At Risk
15390.0,374,2,1216.66,1,2,3,Lost
15391.0,562,1,289.87,1,1,1,Lost
15392.0,8,6,2607.21,4,3,4,Champion
15393.0,258,4,783.58,2,3,2,At Risk
15394.0,55,10,4957.4,3,4,4,Champion
15395.0,303,1,107.45,2,1,1,At Risk
15396.0,90,2,796.38,3,2,2,Loyal
15397.0,267,1,94.0,2,1,1,At Risk
15398.0,56,1,634.85,3,1,2,New Client
15399.0,56,1,305.17,3,1,1,New Client
15400.0,70,8,1302.3,3,4,3,Champion
15401.0,430,2,216.95000000000002,1,2,1,Lost
15402.0,126,6,1830.54,2,3,3,At Risk
15403.0,469,2,170.88,1,2,1,Lost
15404.0,353,1,257.06,2,1,1,At Risk
15405.0,167,2,659.84,2,2,2,At Risk
15406.0,9,4,975.87,4,3,3,Champion
15407.0,11,4,1056.44,4,3,3,Champion
15408.0,242,1,267.18,2,1,1,At Risk
15409.0,698,1,131.25,1,1,1,Lost
15410.0,62,10,4685.72,3,4,4,Champion
15411.0,4,4,1358.88,4,3,3,Champion
15412.0,148,1,190.53,2,1,1,At Risk
15413.0,669,5,6798.72,1,3,4,Lost
15414.0,15,2,421.5,4,2,2,Loyal
15415.0,291,1,572.8100000000001,2,1,2,At Risk
15416.0,42,7,4572.82,3,4,4,Champion
15417.0,62,1,508.8,3,1,2,New Client
15418.0,403,2,452.32,1,2,2,Lost
15419.0,2,1,135.86,4,1,1,New Client
15420.0,411,6,743.0,1,3,2,Lost
15421.0,36,10,3805.34,3,4,4,Champion
15422.0,300,7,1619.97,2,4,3,At Risk
15423.0,16,3,266.89,4,3,1,Loyal
15424.0,232,3,597.78,2,3,2,At Risk
15425.0,377,4,1944.57,1,3,3,Lost
15426.0,11,8,2169.23,4,4,3,Champion
15427.0,11,3,1483.14,4,3,3,Champion
15428.0,365,3,668.97,1,3,2,Lost
15429.0,4,2,397.35,4,2,2,Loyal
15430.0,445,2,954.75,1,2,3,Lost
15431.0,480,1,153.24,1,1,1,Lost
15432.0,519,1,149.57,1,1,1,Lost
15433.0,191,2,533.3,2,2,2,At Risk
15434.0,9,10,2416.1600000000003,4,4,4,Champion
15436.0,24,2,859.32,4,2,3,Loyal
15437.0,240,2,393.45,2,2,2,At Risk
15438.0,109,1,156.57999999999998,3,1,1,New Client
15439.0,382,4,1269.05,1,3,3,Lost
15440.0,32,3,383.68,3,3,2,Loyal
15441.0,373,3,1254.21,1,3,3,Lost
15442.0,226,1,594.0,2,1,2,At Risk
15443.0,23,11,3616.05,4,4,4,Champion
15444.0,17,1,342.9,4,1,2,New Client
15445.0,242,2,284.5,2,2,1,At Risk
15446.0,354,3,406.95,2,3,2,At Risk
15447.0,308,5,492.88,2,3,2,At Risk
15448.0,290,2,788.81,2,2,2,At Risk
15449.0,4,3,974.52,4,3,3,Champion
15450.0,7,1,429.84,4,1,2,New Client
15451.0,412,2,233.21,1,2,1,Lost
15452.0,7,6,1799.1100000000001,4,3,3,Champion
15453.0,13,6,1253.09,4,3,3,Champion
15454.0,340,2,307.69,2,2,1,At Risk
15455.0,575,1,38.25,1,1,1,Lost
15456.0,261,10,2119.27,2,4,3,At Risk
15457.0,239,1,237.07,2,1,1,At Risk
15458.0,3,2,370.43999999999994,4,2,2,Loyal
15459.0,394,2,202.82999999999998,1,2,1,Lost
15460.0,331,1,216.76,2,1,1,At Risk
15461.0,438,2,429.7,1,2,2,Lost
15462.0,72,4,737.05,3,3,2,Loyal
15463.0,7,1,126.14,4,1,1,New Client
15464.0,315,1,1048.85,2,1,3,At Risk
15465.0,39,31,11869.21,3,4,4,Champion
15466.0,63,4,1571.01,3,3,3,Champion
15467.0,122,2,402.56,2,2,2,At Risk
15468.0,29,3,1430.48,3,3,3,Champion
15469.0,27,3,874.25,4,3,3,Champion
15470.0,553,1,63.419999999999995,1,1,1,Lost
15471.0,358,2,847.0799999999999,2,2,2,At Risk
15472.0,91,1,371.56,3,1,2,New Client
15473.0,5,7,1638.0,4,4,3,Champion
15474.0,573,1,163.1,1,1,1,Lost
15475.0,55,1,454.10999999999996,3,1,2,New Client
15476.0,358,4,2209.98,2,3,3,At Risk
15477.0,627,1,368.4,1,1,2,Lost
15478.0,18,3,2024.98,4,3,3,Champion
15479.0,711,1,147.4,1,1,1,Lost
15480.0,94,5,6279.0,3,3,4,Champion
15481.0,379,1,1993.34,1,1,3,Lost
15482.0,3,17,11289.82,4,4,4,Champion
15483.0,139,10,862.2,2,4,3,At Risk
15484.0,34,4,3092.37,3,3,4,Champion
15485.0,8,7,5771.51,4,4,4,Champion
15486.0,505,1,102.0,1,1,1,Lost
15487.0,657,1,231.32,1,1,1,Lost
15488.0,70,5,431.92,3,3,2,Loyal
15489.0,35,7,2076.23,3,4,3,Champion
15490.0,408,1,217.6,1,1,1,Lost
15491.0,72,6,3100.09,3,3,4,Champion
15492.0,6,2,659.4599999999999,4,2,2,Loyal
15493.0,10,9,4314.9800000000005,4,4,4,Champion
15494.0,98,4,3608.2,3,3,4,Champion
15495.0,357,1,246.5,2,1,1,At Risk
15496.0,609,1,146.14000000000001,1,1,1,Lost
15497.0,297,8,8365.789999999999,2,4,4,At Risk
15498.0,20,42,24511.98,4,4,4,Champion
15499.0,701,1,161.6,1,1,1,Lost
15500.0,4,2,718.26,4,2,2,Loyal
15501.0,382,2,402.5,1,2,2,Lost
15502.0,3,13,13675.97,4,4,4,Champion
15503.0,340,2,267.15,2,2,1,At Risk
15504.0,59,4,423.85,3,3,2,Loyal
15505.0,30,5,3610.96,3,3,4,Champion
15506.0,23,5,1575.18,4,3,3,Champion
15507.0,149,1,492.36,2,1,2,At Risk
15508.0,166,6,1000.27,2,3,3,At Risk
15509.0,358,1,166.51,2,1,1,At Risk
15510.0,308,1,250.0,2,1,1,At Risk
15511.0,15,4,744.3,4,3,2,Loyal
15512.0,133,4,331.58,2,3,1,At Risk
15513.0,11,35,27750.55,4,4,4,Champion
15514.0,2,16,5961.35,4,4,4,Champion
15515.0,365,1,171.81,1,1,1,Lost
15516.0,22,3,62.43,4,3,1,Loyal
15517.0,211,1,267.03,2,1,1,At Risk
15518.0,42,15,4218.94,3,4,4,Champion
15519.0,361,2,344.61,2,2,2,At Risk
15521.0,18,16,7106.69,4,4,4,Champion
15522.0,10,2,398.84,4,2,2,Loyal
15523.0,61,16,17359.99,3,4,4,Champion
15524.0,2,2,591.4,4,2,2,Loyal
15525.0,351,2,783.71,2,2,2,At Risk
15526.0,11,2,148.44,4,2,1,Loyal
15527.0,16,22,5395.3,4,4,4,Champion
15528.0,231,1,229.33,2,1,1,At Risk
15529.0,44,11,4760.41,3,4,4,Champion
15530.0,127,4,1480.1,2,3,3,At Risk
15531.0,7,1,1522.31,4,1,3,New Client
15532.0,3,10,3771.9,4,4,4,Champion
15533.0,60,2,554.74,3,2,2,Loyal
15534.0,703,1,162.25,1,1,1,Lost
15535.0,150,6,1087.82,2,3,3,At Risk
15536.0,386,1,259.09,1,1,1,Lost
15537.0,141,1,110.92,2,1,1,At Risk
15538.0,515,6,3358.3999999999996,1,3,4,Lost
15540.0,353,1,247.38,2,1,1,At Risk
15541.0,92,1,85.13000000000001,3,1,1,New Client
15542.0,490,3,918.45,1,3,3,Lost
15543.0,265,2,242.84,2,2,1,At Risk
15544.0,6,19,7834.11,4,4,4,Champion
15545.0,32,2,428.05,3,2,2,Loyal
15546.0,584,2,1079.1000000000001,1,2,3,Lost
15547.0,18,25,9631.98,4,4,4,Champion
15548.0,573,1,158.09,1,1,1,Lost
15549.0,54,8,2345.96,3,4,4,Champion
15550.0,84,11,2076.45,3,4,3,Champion
15551.0,14,7,1710.08,4,4,3,Champion
15552.0,195,2,252.52,2,2,1,At Risk
15553.0,38,1,437.23,3,1,2,New Client
15554.0,255,1,217.2,2,1,1,At Risk
15555.0,8,35,11641.45,4,4,4,Champion
15556.0,1,1,279.77,4,1,1,New Client
15557.0,6,1,473.65000000000003,4,1,2,New Client
15558.0,616,1,214.13,1,1,1,Lost
15559.0,546,1,1109.4,1,1,3,Lost
15560.0,375,2,153.52,1,2,1,Lost
15561.0,127,7,1583.47,2,4,3,At Risk
15562.0,329,3,673.3800000000001,2,3,2,At Risk
15563.0,178,5,2202.18,2,3,3,At Risk
15564.0,440,2,70.74000000000001,1,2,1,Lost
15565.0,28,2,173.16,4,2,1,Loyal
15566.0,370,2,227.87,1,2,1,Lost
15568.0,22,2,422.52,4,2,2,Loyal
15569.0,81,10,3586.35,3,4,4,Champion
15570.0,14,23,8931.02,4,4,4,Champion
15571.0,1,13,3921.58,4,4,4,Champion
15572.0,3,9,3873.69,4,4,4,Champion
15573.0,9,5,1207.18,4,3,3,Champion
15574.0,155,6,1518.7,2,3,3,At Risk
15575.0,597,1,30.1,1,1,1,Lost
15576.0,15,1,940.6700000000001,4,1,3,New Client
15577.0,128,5,397.98,2,3,2,At Risk
15578.0,140,1,127.1,2,1,1,At Risk
15579.0,46,5,1302.5,3,3,3,Champion
15580.0,354,8,1381.19,2,4,3,At Risk
15581.0,98,38,7794.59,3,4,4,Champion
15582.0,2,3,682.9100000000001,4,3,2,Loyal
15583.0,354,1,107.86,2,1,1,At Risk
15584.0,1,6,1277.5,4,3,3,Champion
15585.0,154,1,455.3,2,1,2,At Risk
15586.0,570,3,1139.1,1,3,3,Lost
15587.0,28,7,1522.0800000000002,4,4,3,Champion
15588.0,655,1,579.6,1,1,2,Lost
15589.0,233,3,478.53000000000003,2,3,2,At Risk
15590.0,360,5,1496.6,2,3,3,At Risk
15591.0,560,3,217.9,1,3,1,Lost
15592.0,24,1,388.58,4,1,2,New Client
15593.0,48,1,199.8,3,1,1,New Client
15594.0,7,4,1688.98,4,3,3,Champion
15595.0,465,1,357.6,1,1,2,Lost
15596.0,78,9,3130.04,3,4,4,Champion
15597.0,13,2,563.37,4,2,2,Loyal
15598.0,30,2,548.02,3,2,2,Loyal
15599.0,4,3,1250.06,4,3,3,Champion
15600.0,406,4,1199.31,1,3,3,Lost
15601.0,34,29,14781.720000000001,3,4,4,Champion
15602.0,6,14,3002.87,4,4,4,Champion
15603.0,56,2,88.48,3,2,1,Loyal
15604.0,30,1,216.39,3,1,1,New Client
15605.0,14,9,1936.8,4,4,3,Champion
15606.0,38,17,5230.99,3,4,4,Champion
15607.0,314,9,1708.97,2,4,3,At Risk
15608.0,6,5,1785.98,4,3,3,Champion
15609.0,162,1,298.48,2,1,1,At Risk
15610.0,29,1,112.46000000000001,3,1,1,New Client
15611.0,20,24,2746.17,4,4,4,Champion
15612.0,14,2,195.15,4,2,1,Loyal
15613.0,588,1,433.71999999999997,1,1,2,Lost
15614.0,415,4,3147.36,1,3,4,Lost
15615.0,8,46,20334.88,4,4,4,Champion
15616.0,416,1,317.11,1,1,1,Lost
15617.0,373,3,828.5500000000001,1,3,2,Lost
15618.0,10,4,776.851,4,3,2,Loyal
15620.0,34,4,1942.36,3,3,3,Champion
15622.0,20,17,7852.61,4,4,4,Champion
15623.0,118,8,2437.05,2,4,4,At Risk
15624.0,94,4,588.13,3,3,2,Loyal
15625.0,81,9,3236.4,3,4,4,Champion
15626.0,52,3,1067.52,3,3,3,Champion
15627.0,435,2,566.9,1,2,2,Lost
15628.0,2,16,5449.31,4,4,4,Champion
15629.0,428,4,2240.9,1,3,4,Lost
15630.0,22,3,1481.4,4,3,3,Champion
15631.0,620,1,596.67,1,1,2,Lost
15632.0,41,7,2978.96,3,4,4,Champion
15633.0,487,13,4352.46,1,4,4,Lost
15634.0,360,1,311.1,2,1,1,At Risk
15635.0,373,1,100.35,1,1,1,Lost
15636.0,67,4,1444.58,3,3,3,Champion
15637.0,30,5,797.59,3,3,2,Loyal
15638.0,356,6,2265.2,2,3,4,At Risk
15639.0,112,3,1065.08,3,3,3,Champion
15640.0,13,27,21884.24,4,4,4,Champion
15641.0,83,12,5345.55,3,4,4,Champion
15642.0,707,1,105.78000000000002,1,1,1,Lost
15643.0,169,3,664.0,2,3,2,At Risk
15644.0,144,4,813.0,2,3,2,At Risk
15645.0,391,2,443.16,1,2,2,Lost
15646.0,135,5,974.61,2,3,3,At Risk
15647.0,393,1,169.0,1,1,1,Lost
15648.0,181,2,657.35,2,2,2,At Risk
15649.0,314,4,2170.35,2,3,3,At Risk
15650.0,499,2,553.88,1,2,2,Lost
15651.0,14,5,1259.06,4,3,3,Champion
15652.0,69,5,1420.34,3,3,3,Champion
15653.0,70,2,877.4399999999999,3,2,3,Loyal
15654.0,4,1,595.02,4,1,2,New Client
15655.0,220,1,560.67,2,1,2,At Risk
15656.0,23,4,748.5,4,3,2,Loyal
15658.0,167,8,2423.4700000000003,2,4,4,At Risk
15659.0,21,3,532.49,4,3,2,Loyal
15660.0,2,15,2812.99,4,4,4,Champion
15661.0,295,8,1215.95,2,4,3,At Risk
15662.0,638,2,283.73,1,2,1,Lost
15663.0,83,1,138.14,3,1,1,New Client
15664.0,28,4,1254.03,4,3,3,Champion
15665.0,146,5,4015.12,2,3,4,At Risk
15666.0,449,2,632.9399999999999,1,2,2,Lost
15667.0,17,1,301.32,4,1,1,New Client
15668.0,195,1,76.32000000000001,2,1,1,At Risk
15669.0,17,4,684.34,4,3,2,Loyal
15670.0,274,2,325.2,2,2,1,At Risk
15671.0,3,6,2294.37,4,3,4,Champion
15672.0,702,1,45.300000000000004,1,1,1,Lost
15673.0,65,9,6414.79,3,4,4,Champion
15674.0,51,13,6948.2300000000005,3,4,4,Champion
15675.0,59,4,542.04,3,3,2,Loyal
15676.0,13,2,3267.84,4,2,4,Loyal
15677.0,26,3,1305.63,4,3,3,Champion
15678.0,30,3,1893.89,3,3,3,Champion
15679.0,1,4,781.28,4,3,2,Loyal
15680.0,18,9,4195.61,4,4,4,Champion
15681.0,2,14,2989.7,4,4,4,Champion
15682.0,576,2,318.24,1,2,1,Lost
15683.0,95,2,524.54,3,2,2,Loyal
15684.0,524,3,173.95,1,3,1,Lost
15685.0,428,1,55.980000000000004,1,1,1,Lost
15686.0,398,1,90.0,1,1,1,Lost
15687.0,1,8,2741.51,4,4,4,Champion
15688.0,396,1,190.57,1,1,1,Lost
15689.0,97,3,521.03,3,3,2,Loyal
15690.0,78,1,111.0,3,1,1,New Client
15691.0,230,4,571.3,2,3,2,At Risk
15692.0,6,1,191.04,4,1,1,New Client
15693.0,637,1,37.5,1,1,1,Lost
15694.0,3,22,9939.13,4,4,4,Champion
15695.0,244,4,1131.04,2,3,3,At Risk
15696.0,11,13,3906.57,4,4,4,Champion
15697.0,667,1,246.75,1,1,1,Lost
15698.0,601,1,46.2,1,1,1,Lost
15700.0,149,2,696.68,2,2,2,At Risk
15701.0,46,3,1223.2,3,3,3,Champion
15702.0,454,2,140.39000000000001,1,2,1,Lost
15703.0,242,1,211.5,2,1,1,At Risk
15704.0,118,6,3817.96,2,3,4,At Risk
15705.0,178,1,143.1,2,1,1,At Risk
15706.0,41,4,1060.56,3,3,3,Champion
15707.0,13,4,945.58,4,3,3,Champion
15708.0,18,9,4378.72,4,4,4,Champion
15709.0,261,2,327.85,2,2,1,At Risk
15710.0,394,1,898.87,1,1,3,Lost
15711.0,534,2,420.25,1,2,2,Lost
15712.0,49,11,3265.96,3,4,4,Champion
15713.0,121,4,1010.79,2,3,3,At Risk
15714.0,55,4,586.4100000000001,3,3,2,Loyal
15715.0,533,5,658.02,1,3,2,Lost
15716.0,123,11,3056.81,2,4,4,At Risk
15717.0,212,5,607.0,2,3,2,At Risk
15718.0,517,1,293.79,1,1,1,Lost
15719.0,10,31,10223.06,4,4,4,Champion
15720.0,2,2,741.92,4,2,2,Loyal
15722.0,13,11,5258.1,4,4,4,Champion
15723.0,342,4,947.65,2,3,3,At Risk
15724.0,179,3,310.85,2,3,1,At Risk
15726.0,367,1,321.91,1,1,1,Lost
15727.0,85,14,8875.84,3,4,4,Champion
15728.0,357,2,544.6,2,2,2,At Risk
15729.0,190,3,192.55,2,3,1,At Risk
15730.0,43,5,1726.58,3,3,3,Champion
15731.0,531,1,125.3,1,1,1,Lost
15732.0,190,10,1682.07,2,4,3,At Risk
15733.0,260,1,162.3,2,1,1,At Risk
15734.0,92,4,2263.3,3,3,4,Champion
15735.0,399,1,327.68,1,1,1,Lost
15736.0,413,2,1815.72,1,2,3,Lost
15737.0,57,6,1081.51,3,3,3,Champion
15738.0,20,40,13056.07,4,4,4,Champion
15739.0,44,1,449.12,3,1,2,New Client
15740.0,27,1,154.88,4,1,1,New Client
15741.0,435,2,208.62,1,2,1,Lost
15742.0,596,1,156.87,1,1,1,Lost
15743.0,15,3,571.61,4,3,2,Loyal
15744.0,55,1,34.8,3,1,1,New Client
15745.0,11,3,917.28,4,3,3,Champion
15746.0,112,1,196.88,3,1,1,New Client
15747.0,98,8,2138.04,3,4,3,Champion
15748.0,18,3,614.7600000000001,4,3,2,Loyal
15749.0,213,3,44534.3,2,3,4,At Risk
15750.0,15,16,6269.661,4,4,4,Champion
15751.0,438,11,1380.44,1,4,3,Lost
15752.0,17,9,4207.54,4,4,4,Champion
15753.0,282,1,79.2,2,1,1,At Risk
15754.0,29,9,3037.61,3,4,4,Champion
15755.0,51,16,5705.61,3,4,4,Champion
15756.0,39,4,532.96,3,3,2,Loyal
15757.0,43,6,2940.36,3,3,4,Champion
15758.0,2,1,205.25,4,1,1,New Client
15759.0,196,7,830.9300000000001,2,4,2,At Risk
15760.0,608,2,13916.34,1,2,4,Lost
15761.0,420,1,143.05,1,1,1,Lost
15762.0,42,2,583.75,3,2,2,Loyal
15763.0,9,2,1086.92,4,2,3,Loyal
15764.0,65,8,4503.08,3,4,4,Champion
15765.0,644,1,370.63,1,1,2,Lost
15766.0,41,3,831.06,3,3,2,Loyal
15768.0,93,34,15601.09,3,4,4,Champion
15769.0,8,45,85300.32,4,4,4,Champion
15770.0,590,1,321.45,1,1,1,Lost
15771.0,582,3,1006.54,1,3,3,Lost
15772.0,396,1,280.88,1,1,1,Lost
15773.0,386,1,138.84,1,1,1,Lost
15774.0,46,6,1329.94,3,3,3,Champion
15775.0,223,2,150.5,2,2,1,At Risk
15776.0,111,1,241.62,3,1,1,New Client
15777.0,218,7,1762.61,2,4,3,At Risk
15778.0,409,1,307.95,1,1,1,Lost
15779.0,440,2,124.08000000000001,1,2,1,Lost
15780.0,161,3,475.28000000000003,2,3,2,At Risk
15781.0,3,3,345.46,4,3,2,Loyal
15782.0,27,3,3563.7,4,3,4,Champion
15784.0,445,2,848.3299999999999,1,2,2,Lost
15785.0,10,16,5969.93,4,4,4,Champion
15786.0,24,5,8514.82,4,3,4,Champion
15787.0,4,3,948.05,4,3,3,Champion
15788.0,486,1,221.82999999999998,1,1,1,Lost
15789.0,336,6,1962.01,2,3,3,At Risk
15791.0,21,5,3608.34,4,3,4,Champion
15792.0,377,2,933.84,1,2,3,Lost
15793.0,17,7,2045.96,4,4,3,Champion
15794.0,714,2,777.0,1,2,2,Lost
15795.0,127,8,1979.8700000000001,2,4,3,At Risk
15796.0,49,15,4351.9800000000005,3,4,4,Champion
15797.0,90,6,2821.08,3,3,4,Champion
15798.0,470,3,1535.37,1,3,3,Lost
15799.0,53,4,1424.29,3,3,3,Champion
15800.0,85,7,1242.58,3,4,3,Champion
15801.0,24,3,1063.95,4,3,3,Champion
15802.0,120,1,451.42,2,1,2,At Risk
15803.0,29,4,1929.66,3,3,3,Champion
15804.0,14,10,3535.95,4,4,4,Champion
15805.0,9,29,9818.83,4,4,4,Champion
15806.0,24,3,784.58,4,3,2,Loyal
15807.0,28,5,1817.52,4,3,3,Champion
15808.0,284,21,18409.93,2,4,4,At Risk
15809.0,13,7,1274.44,4,4,3,Champion
15810.0,56,8,2999.04,3,4,4,Champion
15811.0,83,6,3445.7,3,3,4,Champion
15812.0,85,12,5201.47,3,4,4,Champion
15813.0,185,2,1303.9099999999999,2,2,3,At Risk
15814.0,14,5,2266.3,4,3,4,Champion
15815.0,41,5,2100.6,3,3,3,Champion
15816.0,520,2,144.14999999999998,1,2,1,Lost
15817.0,398,3,2766.4,1,3,4,Lost
